ExperimentName,subject,Session,Procedure[Block],Trial,Directed,I_NMG_ZScorePrime,I_NMG_ZscoreTarget,I_ZScorePrime,I_ZScoreTarget,ItemNumber,LogHalPrime,LogHalTarget,LogP,MeanLDTZ,MeanLength,MeanLogF,MeanNMGZ,pathlength,Prime[Trial],PrimeResponse.RESP[Trial],PrimeResponse.RT[Trial],Stimuli1,Target[Trial],TargetResponse.RESP[Trial],TargetResponse.RT[Trial],Undirected,PrimeAccuracy,TargetAccuracy,RTRecognisePrime,RTRecogniseTarget
NetworksDemasking,3,1,S3,108,4,-0.256,-0.69,-0.26,-0.691,D238,8.962,10.206,19.438413,-0.4755,5.5,9.584,-0.473,15,S T A T U E,statue{SPACE},3281,238,W O R R Y,worry{SPACE},1194,3,1,1,2931,1392
NetworksDemasking,3,1,S3,185,1,-0.77,-0.535,-0.817,-0.412,D239,10.885,10.04,1.624491,-0.6145,6,10.4625,-0.6525,1,A U T H O R,author{SPACE},1456,239,W R I T E R,writer{SPACE},1860,1,1,1,1363,1966
NetworksDemasking,3,1,S3,177,Inf,-0.663,-0.678,-0.842,-0.306,D240,13.102,6.904,Inf,-0.574,3.5,10.003,-0.6705,6,W A Y,way{SPACE},586,240,Y O K E,yoke{SPACE},2527,3,1,1,1610,1479
NetworksDemasking,4,1,S1,22,6,-0.781,-0.427,-0.135,-0.218,A1,8.196,8.514,28.280085,-0.1765,8,8.355,-0.604,1,O U T R A G E O U S,outrageous{SPACE},2358,1,A B S U R D,absurd{SPACE},1270,1,1,1,2637,1205
NetworksDemasking,4,1,S1,66,4,-0.496,0.121,-0.524,-0.414,A2,10.593,6.952,18.741921,-0.469,7.5,8.7725,-0.1875,3,R E V I E W,revenge{SPACE},2388,2,A D J E C T I V E,adjective{SPACE},2049,3,0,1,1218,1282
NetworksDemasking,4,1,S1,219,2,-0.545,-0.687,-0.524,-0.359,A3,8.626,6.965,8.204051,-0.4415,4.5,7.7955,-0.616,1,L U S T,lust{SPACE},440,3,A D O R E,adore{SPACE},613,2,1,1,973,921
NetworksDemasking,4,1,S1,75,2,-0.201,-0.644,-0.196,-0.748,A4,8.9,12.428,11.530092,-0.472,5.5,10.664,-0.4225,2,E N G A G E,engage{SPACE},986,4,A G A I N,again{SPACE},640,2,1,1,2407,1064
NetworksDemasking,4,1,S1,162,4,-0.319,-0.449,-0.181,-0.402,A5,6.494,7.834,15.125296,-0.2915,8,7.164,-0.384,6,F O R E S I G H T,foresight{SPACE},1185,5,A L G E B R A,algebra{SPACE},1573,3,1,1,2083,1353
NetworksDemasking,4,1,S1,214,5,-0.236,-0.692,-0.492,-0.606,A6,7.712,8.977,21.317842,-0.549,5.5,8.3445,-0.464,15,M A G N E T,magnet{SPACE},866,6,A L T E R,alter{SPACE},666,4,1,1,1949,1077
NetworksDemasking,4,1,S1,41,4,-0.422,-0.337,-0.484,0.014,A7,7.594,7.244,19.03707,-0.235,6.5,7.419,-0.3795,6,F U S S,fuss{SPACE},1259,7,A M B U L A N C E,ambulance{SPACE},1513,3,1,1,3226,1456
NetworksDemasking,4,1,S1,140,4,-0.641,-0.405,-0.609,-0.666,A8,11.247,7.925,23.135463,-0.6375,6.5,9.586,-0.523,6,R E L E A S E,release{SPACE},1138,8,A N C H O R,anchor{SPACE},850,2,1,1,1046,966
NetworksDemasking,4,1,S1,239,2,-0.275,-0.64,-0.409,-0.735,A9,8.821,11.601,9.472488,-0.572,6.5,10.211,-0.4575,2,P R E C I S E,precise{SPACE},1152,9,A N S W E R,answer{SPACE},787,2,1,1,1082,952
NetworksDemasking,4,1,S1,40,2,-0.434,-0.522,-0.182,-0.515,A10,7.368,9.101,5.813069,-0.3485,8,8.2345,-0.478,1,M A N S I O N,mansion{SPACE},1449,10,A P A R T M E N T,apartment{SPACE},1402,2,1,1,1224,1593
NetworksDemasking,4,1,S1,23,5,-0.629,-0.466,-0.666,-0.458,A11,9.547,9.473,22.787842,-0.562,7.5,9.51,-0.5475,2,N A S T Y,nasty{SPACE},876,11,A P P E A R A N C E,appearance{SPACE},2206,2,1,1,1492,1231
NetworksDemasking,4,1,S1,225,5,-0.321,0.066,-0.458,0.149,A12,9.165,5.394,22.484811,-0.1545,8,7.2795,-0.1275,3,I N S T A N T,instant{SPACE},1583,12,A P P E N D A G E,appendige{SPACE},1860,4,1,1,536,523
NetworksDemasking,4,1,S1,180,2,-0.292,-0.5,-0.422,-0.398,A13,5.781,6.704,11.246543,-0.41,7.5,6.2425,-0.396,4,T E A P O T,teapot{SPACE},856,13,A P P L I A N C E,appliance{SPACE},1672,2,1,1,2190,2640
NetworksDemasking,4,1,S1,209,4,-0.378,-0.133,-0.685,0.144,A14,9.857,9.822,21.509713,-0.2705,10,9.8395,-0.2555,2,C R E A T I V E,creative{SPACE},1109,14,A R C H I T E C T U R E,architecture{SPACE},3998,2,1,1,920,2078
NetworksDemasking,4,1,S1,31,3,-0.611,-0.732,-0.728,-0.611,A15,8.793,10.435,14.554422,-0.6695,5.5,9.614,-0.6715,15,C O O K I N G,cooking{SPACE},1004,15,A R M Y,army{SPACE},545,3,1,1,1277,1050
NetworksDemasking,4,1,S1,192,1,-0.376,-0.186,-0.596,-0.231,A16,9.108,5.537,5.584963,-0.4135,7,7.3225,-0.281,1,S M O K I N G,smoking{SPACE},1266,16,A S H T R A Y,ashtray{SPACE},1839,1,1,1,966,947
NetworksDemasking,4,1,S1,86,4,0.044,-0.387,-0.27,-0.436,A17,6.673,8.596,15.633392,-0.353,7.5,7.6345,-0.1715,4,D E T E R G E N T,detergent{SPACE},1755,17,A S L E E P,asleep{SPACE},877,4,1,1,1308,2612
NetworksDemasking,4,1,S1,63,8,-0.23,-0.275,-0.783,-0.401,A18,11.975,8.073,37.579732,-0.592,7.5,10.024,-0.2525,6,S M A L L,small{SPACE},659,18,A T T E N D A N C E,attendance{SPACE},1523,2,1,1,1039,1072
NetworksDemasking,4,1,S1,184,1,-0.187,-0.358,-0.208,-0.492,A19,11.207,9.948,6.179909,-0.35,9.5,10.5775,-0.2725,1,P E R F O R M A N C E,performance{SPACE},2261,19,A U D I E N C E,audience{SPACE},1214,1,1,1,1052,522
NetworksDemasking,4,1,S1,65,4,-0.192,-0.711,-0.323,-0.533,A20,10.078,9.082,16.568459,-0.428,6.5,9.58,-0.4515,4,P R E S E N C E,presence{SPACE},1004,20,A W F U L,awful{SPACE},1252,3,1,1,1127,985
NetworksDemasking,4,1,S1,196,2,-0.295,-0.653,-0.714,-0.915,A21,9.222,10.486,7.516882,-0.8145,5,9.854,-0.474,1,J U N I O R,junior{SPACE},1025,21,B A B Y,baby{SPACE},486,2,1,1,933,986
NetworksDemasking,4,1,S1,136,Inf,-0.618,0.296,-0.623,0.463,A22,10.964,4.043,Inf,-0.08,8,7.5035,-0.161,15,D O C U M E N T,document{SPACE},2387,22,B A S S I N E T,bassinet{SPACE},1370,4,1,1,1317,3723
NetworksDemasking,4,1,S1,141,3,-0.089,-0.456,-0.203,-0.489,A23,5.176,10.191,14.597802,-0.346,7,7.6835,-0.2725,4,D E O D O R A N T,deodarant{SPACE},2074,23,B E A C H,beach{SPACE},620,3,1,1,2707,977
NetworksDemasking,4,1,S1,46,3,-0.489,-0.647,-0.55,-0.427,A24,7.138,8.815,9.034855,-0.4885,7.5,7.9765,-0.568,1,M A T T R E S S,mattress{SPACE},2142,24,B E D R O O M,bedroom{SPACE},986,2,1,1,1978,1109
NetworksDemasking,4,1,S1,167,4,-0.265,-0.666,-0.313,-0.629,A25,6.671,9.603,21.913458,-0.471,6.5,8.137,-0.4655,4,S I B L I N G,sibling{SPACE},1211,25,B E L O N G,belong{SPACE},2699,3,1,1,529,895
NetworksDemasking,4,1,S1,47,3,-0.688,-0.661,-0.612,-0.689,A26,8.796,9.856,12.140423,-0.6505,4.5,9.326,-0.6745,6,R O S E S,roses{SPACE},915,26,B I R D,bird{SPACE},526,3,1,1,1235,963
NetworksDemasking,4,1,S1,48,3,-0.43,-0.592,-0.266,0.01,A27,9.288,8.744,18.426586,-0.128,4,9.016,-0.511,15,A R E N A,arena{SPACE},749,27,B O G,hog{SPACE},443,3,1,0,531,995
NetworksDemasking,4,1,S1,84,4,-0.055,-0.563,-0.161,-0.402,A28,7.113,6.397,16.550118,-0.2815,5,6.755,-0.309,3,S L I M Y,slimy{SPACE},512,28,B R O O M,broom{SPACE},675,3,1,1,1198,1167
NetworksDemasking,4,1,S1,189,4,0.372,-0.377,0.025,-0.67,A29,6.439,9.029,17.959181,-0.3225,7,7.734,-0.0025,3,C E R A M I C S,ceramics{SPACE},1012,29,B U L L E T,bullet{SPACE},1110,3,1,1,2218,1121
NetworksDemasking,4,1,S1,152,4,-0.65,-0.788,-0.395,-0.588,A30,8.399,10.319,16.181083,-0.4915,5,9.359,-0.719,4,B U G G Y,buggy{SPACE},926,30,B U N C H,bunch{SPACE},1187,3,1,1,2179,1117
NetworksDemasking,4,1,S1,130,2,-0.265,-0.472,-0.272,-0.447,A31,9.298,8.966,12.575776,-0.3595,8.5,9.132,-0.3685,1,C O M P L I C A T E D,complicated{SPACE},1482,31,B U R D E N,burden{SPACE},1025,2,1,1,1708,982
NetworksDemasking,4,1,S1,178,5,-0.442,-0.204,-0.656,-0.447,A32,10.169,8.204,20.667285,-0.5515,6,9.1865,-0.323,4,C A R E E R,career{SPACE},1410,32,B U T L E R,butler{SPACE},780,2,1,1,1084,1425
NetworksDemasking,4,1,S1,168,4,-0.586,-0.444,-0.537,-0.538,A33,9.331,9.708,18.440671,-0.5375,7.5,9.5195,-0.515,15,H I G H W A Y,highway{SPACE},1022,33,C H E C K I N G,checking{SPACE},2557,3,1,1,1097,536
NetworksDemasking,4,1,S1,106,4,-0.732,-0.173,-0.564,-0.199,A34,9.422,7.486,16.387847,-0.3815,4,8.454,-0.4525,4,R A W,raw{SPACE},891,34,C H I L I,chili{SPACE},955,2,1,1,960,1759
NetworksDemasking,4,1,S1,174,2,-0.446,-0.363,-0.458,-0.643,A35,8.172,9.898,8.479448,-0.5505,5,9.035,-0.4045,3,C O N E,gone{SPACE},481,35,C I R C L E,cirlce{SPACE},762,2,0,1,1364,1474
NetworksDemasking,4,1,S1,133,5,-0.793,-0.461,-0.822,-0.652,A36,10.547,8.484,22.182631,-0.737,3.5,9.5155,-0.627,4,I C E,ice{SPACE},467,36,C O A L,coal{SPACE},552,2,1,1,1052,1124
NetworksDemasking,4,1,S1,71,3,-0.136,-0.44,-0.234,-0.695,A37,5.513,8.778,14.096435,-0.4645,7.5,7.1455,-0.288,4,T R A N Q U I L,tranquil{SPACE},2191,37,C O M F O R T,comfort{SPACE},2440,3,1,1,1778,1107
NetworksDemasking,4,1,S1,187,4,-0.486,-0.324,-0.656,-0.558,A38,11.978,7.549,23.070697,-0.607,5,9.7635,-0.405,6,B I T,bit{SPACE},297,38,C O M P A S S,compass{SPACE},762,3,1,1,941,957
NetworksDemasking,4,1,S1,159,5,-0.583,-0.278,-0.812,-0.427,A39,9.944,8.382,26.177731,-0.6195,5.5,9.163,-0.4305,4,K I D,kid{SPACE},418,39,C O M P O U N D,compound{SPACE},1733,3,1,1,918,1654
NetworksDemasking,4,1,S1,77,3,-0.372,-0.054,-0.255,-0.535,A40,8.509,10.414,16.003869,-0.395,8.5,9.4615,-0.213,4,P R O F E S S I O N,profession{SPACE},1820,40,C O N T E N T,content{SPACE},748,3,1,1,2210,1727
NetworksDemasking,4,1,S1,76,5,-0.497,-0.408,-0.778,-0.415,A41,10.845,10.14,21.377495,-0.5965,5.5,10.4925,-0.4525,6,S H I P,ship{SPACE},697,41,C O V E R E D,covered{SPACE},1281,3,1,1,1042,544
NetworksDemasking,4,1,S1,164,5,-0.664,0.253,-0.757,-0.141,A42,12.559,6.098,27.774153,-0.449,6.5,9.3285,-0.2055,15,B E T T E R,better{SPACE},824,42,C R O C H E T,cricket{SPACE},1133,3,1,0,956,1677
NetworksDemasking,4,1,S1,73,2,-0.267,-0.377,-0.321,-0.68,A43,7.429,8.523,6.106024,-0.5005,6.5,7.976,-0.322,1,R E C T A N G L E,rectangle{SPACE},1794,43,C U B E,cube{SPACE},491,2,1,1,1916,1044
NetworksDemasking,4,1,S1,176,6,-0.622,-0.178,-0.597,-0.017,A44,10.002,5.68,27.202333,-0.307,4.5,7.841,-0.4,6,A G E N T,agent{SPACE},733,44,C U S S,cuss{SPACE},670,3,1,1,998,1047
NetworksDemasking,4,1,S1,35,4,-0.655,0.088,-0.632,-0.078,A45,11.23,8.496,19.871816,-0.355,6.5,9.863,-0.2835,2,F O R C E,force{SPACE},709,45,C Y L I N D E R,cylinder{SPACE},1788,3,1,1,539,1261
NetworksDemasking,4,1,S1,33,6,-0.513,-0.381,-0.845,-0.544,A46,10.686,7.41,26.623983,-0.6945,4,9.048,-0.447,3,S L O W,{SPACE},246,46,D A R T,dart{SPACE},711,2,0,1,1155,1438
NetworksDemasking,4,1,S1,113,5,-0.8,-0.651,-0.671,-0.739,A47,11.272,8.139,21.831519,-0.705,4,9.7055,-0.7255,4,R E S T,rest{SPACE},632,47,D A S H,dash{SPACE},759,3,1,1,1139,544
NetworksDemasking,4,1,S1,49,2,-0.211,-0.096,-0.093,-0.09,A48,6.648,7.623,10.13837,-0.0915,7.5,7.1355,-0.1535,2,B E T R A Y,betray{SPACE},796,48,D E C E P T I O N,deception{SPACE},1336,2,1,1,1095,1057
NetworksDemasking,4,1,S1,244,3,-0.434,-0.075,-0.44,-0.115,A49,7.499,5.557,13.4476,-0.2775,8.5,6.528,-0.2545,2,D I S S O L V E,diffusive{SPACE},1210,49,D E C O M P O S E,decompose{SPACE},2859,1,0,1,1407,2292
NetworksDemasking,4,1,S1,101,3,-0.408,-0.38,-0.503,-0.609,A50,7.923,8.341,8.662915,-0.556,7,8.132,-0.394,4,C L O W N,clown{SPACE},775,50,D E P R E S S E D,depressed{SPACE},1515,2,1,1,526,3109
NetworksDemasking,4,1,S1,105,2,-0.055,-0.395,-0.12,-0.384,A51,7.386,8.369,9.135453,-0.252,8,7.8775,-0.225,2,T R E A S O N,treason{SPACE},1456,51,D E T E C T I V E,detective{SPACE},1800,2,1,1,1781,2323
NetworksDemasking,4,1,S1,62,6,-0.635,-0.305,-0.714,-0.376,A52,10.625,6.385,28.290071,-0.545,8,8.505,-0.47,15,P O P U L A R,popular{SPACE},1232,52,D I G E S T I O N,digestion{SPACE},965,3,1,1,1066,1302
NetworksDemasking,4,1,S1,166,3,-0.49,-0.347,-0.426,-0.497,A53,8.096,10.339,10.231938,-0.4615,8,9.2175,-0.4185,2,R E F R A I N,refrain{SPACE},1165,53,D I R E C T I O N,difference{SPACE},1218,2,1,0,2661,1316
NetworksDemasking,4,1,S1,238,5,-0.663,-0.153,-0.768,-0.139,A54,9.602,11.475,21.217385,-0.4535,7,10.5385,-0.408,3,L I P S,lips{SPACE},501,54,D I S C U S S I O N,discussion{SPACE},1293,3,1,1,1053,979
NetworksDemasking,4,1,S1,208,3,-0.326,-0.309,-0.566,-0.507,A55,11.201,10.799,13.541366,-0.5365,6.5,11,-0.3175,3,C R E A T E,create{SPACE},902,55,D I S P L A Y,displa{SPACE},994,2,1,1,905,954
NetworksDemasking,4,1,S1,50,8,-0.066,-0.342,-0.168,-0.059,A56,5.817,6.645,36.835689,-0.1135,8.5,6.231,-0.204,3,S N O R K E L,snorkel{SPACE},831,56,D O W N S T R E A M,downstream{SPACE},1744,2,1,1,2668,2682
NetworksDemasking,4,1,S1,114,4,-0.646,-0.474,-0.671,-0.699,A57,8.639,11.521,14.797798,-0.685,5,10.08,-0.56,4,L O T T E R Y,lottery{SPACE},2201,57,D U E,due{SPACE},692,2,1,1,1124,539
NetworksDemasking,4,1,S1,218,6,-0.556,-0.519,-0.457,-0.19,A58,8.224,6.974,23.923021,-0.3235,3.5,7.599,-0.5375,6,B R A,bra{SPACE},413,58,D U N K,dunk{SPACE},602,3,1,1,978,942
NetworksDemasking,4,1,S1,120,5,-0.529,NA,-0.37,NA,A59,10.55,NA,20.77332,-0.37,4,10.55,-0.529,2,H U G E,huge{SPACE},579,59,D W A R V E S,dwarves{SPACE},1508,2,1,1,967,3767
NetworksDemasking,4,1,S1,139,Inf,-0.248,0.405,-0.683,0.886,A60,9.685,4.234,Inf,0.1015,7.5,6.9595,0.0785,6,C E L L,cell{SPACE},652,60,E A R N E S T N E S S,earnestness{SPACE},1688,3,1,1,1094,5287
NetworksDemasking,4,1,S1,94,1,-0.286,-0.043,-0.457,-0.309,A61,6.094,6.033,6.209453,-0.383,7.5,6.0635,-0.1645,1,B R A C E L E T,bracelet{SPACE},926,61,E A R R I N G,{SPACE},1750,1,1,0,963,990
NetworksDemasking,4,1,S1,88,2,-0.738,-0.378,-0.579,-0.672,A62,9.7,10.598,6.301552,-0.6255,4,10.149,-0.558,4,O D D,odd{SPACE},487,62,E Q U A L,equal{SPACE},1190,2,1,1,1589,547
NetworksDemasking,4,1,S1,18,4,0.55,-0.313,0.296,-0.214,A63,5.313,7.902,19.381519,0.041,6,6.6075,0.1185,6,S C A L P E L,scalpel{SPACE},4094,63,E R E C T,erect{SPACE},1413,3,1,1,2663,2902
NetworksDemasking,4,1,S1,16,4,0.027,-0.35,-0.448,-0.517,A64,9.676,7.883,19.323928,-0.4825,7.5,8.7795,-0.1615,15,S C H E M E,scheme{SPACE},975,64,E X H A U S T E D,exhausted{SPACE},2146,3,1,1,2597,1134
NetworksDemasking,4,1,S1,79,5,-0.272,-0.305,-0.511,-0.537,A65,7.093,10.139,17.829686,-0.524,7.5,8.616,-0.2885,4,T R U T H F U L,truthful{SPACE},1613,65,E X P R E S S,express{SPACE},1250,3,1,1,1779,1382
NetworksDemasking,4,1,S1,26,6,-0.456,-0.557,-0.672,-0.574,A66,10.942,10.041,33.031251,-0.623,6,10.4915,-0.5065,2,F I G U R E,figure{SPACE},1533,66,F A C T O R,factor{SPACE},1054,2,1,1,1244,1113
NetworksDemasking,4,1,S1,90,3,-0.169,-0.558,-0.469,-0.804,A67,8.697,10.3,12.268527,-0.6365,5.5,9.4985,-0.3635,2,C H O R U S,chorus{SPACE},1013,67,F A I T H,faith{SPACE},588,2,1,1,1170,978
NetworksDemasking,4,1,S1,128,4,-0.489,-0.632,-0.609,-0.594,A68,9.769,8.903,20.315599,-0.6015,6.5,9.336,-0.5605,2,F R I E N D L Y,friendly{SPACE},2051,68,F A N C Y,fancy{SPACE},1046,2,1,1,1752,972
NetworksDemasking,4,1,S1,230,5,-0.26,-0.555,-0.36,-0.635,A69,6.109,8.522,21.868076,-0.4975,5.5,7.3155,-0.4075,4,T U L I P,tulip{SPACE},1014,69,F A R M E R,farmer{SPACE},730,3,1,1,1071,1041
NetworksDemasking,4,1,S1,27,1,-0.724,-0.542,-0.811,-0.76,A70,10.399,10.287,5.169925,-0.7855,4,10.343,-0.633,3,H E A V Y,heavy{SPACE},792,70,F A T,fat{SPACE},733,1,1,1,1058,1262
NetworksDemasking,4,1,S1,85,4,-0.512,-0.505,-0.318,-0.578,A71,10.824,9.902,19.621411,-0.448,4.5,10.363,-0.5085,6,F E L T,felt{SPACE},444,71,F A U L T,fault{SPACE},518,3,1,1,1043,987
NetworksDemasking,4,1,S1,119,2,0.011,-0.216,0.004,-0.798,A72,6.945,9.908,7.871787,-0.397,5,8.4265,-0.1025,4,F A M I N E,famine{SPACE},834,72,F E E D,feed{SPACE},795,2,1,1,2248,1990
NetworksDemasking,4,1,S1,95,4,0.207,-0.436,0.239,-0.154,A73,5.749,8.21,20.001672,0.0425,5.5,6.9795,-0.1145,15,Z U C C H I N I,zucchini{SPACE},4592,73,F I N,fin{SPACE},344,3,1,1,2663,1488
NetworksDemasking,4,1,S1,25,4,-0.593,-0.42,-0.44,-0.48,A74,7.972,5.71,17.466128,-0.46,5,6.841,-0.5065,15,L I D,lid{SPACE},436,74,F I R E M A N,fireman{SPACE},1013,3,1,1,2483,1238
NetworksDemasking,4,1,S1,107,2,-0.333,-0.459,-0.309,-0.229,A75,7.566,8.705,9.678939,-0.269,6.5,8.1355,-0.396,1,H O S T I L I T Y,hostility{SPACE},1992,75,F I S T,fist{SPACE},1064,2,1,1,1574,1092
NetworksDemasking,4,1,S1,123,6,0.122,-0.394,-0.155,-0.335,A76,7.261,6.696,30.109361,-0.245,7,6.9785,-0.136,1,C H A M P A G N E,champagne{SPACE},1445,76,F L A S K,flask{SPACE},863,2,1,1,1435,1412
NetworksDemasking,4,1,S1,151,4,NA,-0.695,NA,-0.606,A77,NA,8.498,18.769976,-0.606,4,8.498,-0.695,2,B O O K B A G,bookbag{SPACE},1816,77,F O L D,fold{SPACE},884,3,1,1,2789,952
NetworksDemasking,4,1,S1,32,5,-0.228,-0.303,-0.658,-0.628,A78,7.774,8.658,25.095853,-0.643,6.5,8.216,-0.2655,6,S T R I V E,strive{SPACE},809,78,F O O L I S H,foolish{SPACE},1284,3,1,1,1256,1053
NetworksDemasking,4,1,S1,102,4,-0.531,-0.422,-0.644,-0.555,A79,12.418,11.681,15.481369,-0.5995,5.5,12.0495,-0.4765,2,M E S S A G E,message{SPACE},1631,79,F O R M,form{SPACE},770,2,1,1,1328,918
NetworksDemasking,4,1,S1,221,4,-0.584,-0.048,-0.878,0.312,A80,11.261,6.165,18.982172,-0.283,8,8.713,-0.316,3,F A C E,face{SPACE},485,80,F R I E N D L I N E S S,friendliness{SPACE},2974,2,1,1,872,2360
NetworksDemasking,4,1,S1,137,4,-0.137,-0.394,-0.453,-0.377,A81,9.709,5.694,21.111232,-0.415,6.5,7.7015,-0.2655,15,S P E A K E R,speaker{SPACE},890,81,F R I G I D,frigid{SPACE},2177,3,1,1,1044,1082
NetworksDemasking,4,1,S1,34,Inf,-0.509,-0.56,-0.754,-0.314,A82,8.361,5.537,Inf,-0.534,5,6.949,-0.5345,4,T H I E F,thief{SPACE},543,82,F R I S K,frisk{SPACE},633,2,1,1,1819,2390
NetworksDemasking,4,1,S1,14,2,-0.179,-0.523,-0.867,-0.557,A83,11.636,9.137,8.819991,-0.712,5.5,10.3865,-0.351,2,S P A C E,space{SPACE},895,83,G A L A X Y,galaxy{SPACE},1323,1,1,1,2862,1376
NetworksDemasking,4,1,S1,235,4,-0.682,-0.412,-0.647,-0.412,A84,7.109,7.585,14.758229,-0.5295,5,7.347,-0.547,15,L O A F,loaf{SPACE},640,84,G A M B L E,gamble{SPACE},1121,3,1,1,915,522
NetworksDemasking,4,1,S1,39,4,-0.131,0.035,-0.217,0.214,A85,8.272,8.816,20.543274,-0.0015,7.5,8.544,-0.048,3,C O M P A S S I O N,compassion{SPACE},1490,85,G H O U L,ghoul{SPACE},677,4,1,1,1883,1985
NetworksDemasking,4,1,S1,74,6,-0.803,-0.252,-0.659,-0.308,A86,10.85,6.568,28.083554,-0.4835,5,8.709,-0.5275,3,H O T,hot{SPACE},524,86,G L A C I E R,glacier{SPACE},1087,2,1,1,1061,2912
NetworksDemasking,4,1,S1,220,2,-0.621,-0.485,-0.517,-0.578,A87,8.657,9.414,9.424466,-0.5475,5,9.0355,-0.553,2,P L A Z A,plaza{SPACE},1556,87,G O O D S,good{SPACE},613,2,1,1,887,1054
NetworksDemasking,4,1,S1,173,Inf,-0.576,-0.493,-0.681,0.164,A88,11.795,6.254,Inf,-0.2585,5,9.0245,-0.5345,3,W R I T E,write{SPACE},614,88,G R A F T,graft{SPACE},940,2,1,1,1071,2261
NetworksDemasking,4,1,S1,81,5,-0.353,-0.432,-0.636,-0.179,A89,10.67,7.434,22.497429,-0.4075,5.5,9.052,-0.3925,3,F E M A L E,female{SPACE},1338,89,G R O O M,groom{SPACE},820,3,1,1,1808,1053
NetworksDemasking,4,1,S1,170,4,-0.53,-0.652,-0.175,-0.547,A90,9.373,10.882,18.621002,-0.361,6.5,10.1275,-0.591,15,O R D I N A R Y,ordinary{SPACE},1457,90,G U I D E,guide{SPACE},718,3,1,1,1083,1744
NetworksDemasking,4,1,S1,87,3,-0.258,-0.688,-0.295,-0.668,A91,7.551,11.34,14.157233,-0.4815,5.5,9.4455,-0.473,4,H O R M O N E S,hormones{SPACE},1854,91,G U Y,guy{SPACE},389,3,1,1,1047,988
NetworksDemasking,4,1,S1,92,2,-0.362,-0.695,-0.603,-0.533,A92,8.739,8.294,12.848525,-0.568,6,8.5165,-0.5285,1,S A I L O R,sailor{SPACE},1444,92,H A R B O R,harbor{SPACE},749,2,1,1,1104,962
NetworksDemasking,4,1,S1,149,3,-0.661,-0.548,-0.654,-0.902,A93,7.713,9.371,14.973653,-0.778,4.5,8.542,-0.6045,3,K I T T E N,kitchen{SPACE},2087,93,H A T,hat{SPACE},452,2,0,1,1921,526
NetworksDemasking,4,1,S1,103,Inf,-0.397,-0.45,-0.217,-0.635,A94,6.605,8.342,Inf,-0.426,6,7.4735,-0.4235,1,T I M I D,timid{SPACE},657,94,H E I G H T S,heights{SPACE},2141,2,1,1,2587,1645
NetworksDemasking,4,1,S1,54,5,-0.479,-0.602,-0.536,-0.644,A95,9.112,13.296,24.648925,-0.59,4,11.204,-0.5405,6,C H A S E,chase{SPACE},786,95,H E R,her{SPACE},627,3,1,1,1183,951
NetworksDemasking,4,1,S1,4,3,-0.432,-0.704,-0.807,-0.985,A96,9.23,12.131,14.238753,-0.896,4.5,10.6805,-0.568,3,T R U C K,truck{SPACE},769,96,H I G H,high{SPACE},620,2,1,1,1206,1243
NetworksDemasking,4,1,S1,19,5,-0.656,-0.356,-0.67,0.13,A97,8.557,5.182,18.510145,-0.27,4.5,6.8695,-0.506,6,P E N N Y,penny{SPACE},713,97,H O B O,hobo{SPACE},937,3,1,1,1824,2357
NetworksDemasking,4,1,S1,135,1,-0.585,-0.646,-0.63,-0.73,A98,10.765,11.171,5.51307,-0.68,4,10.968,-0.6155,2,D R O P,drop{SPACE},490,98,H O L D,hol{SPACE},741,1,1,1,926,921
NetworksDemasking,4,1,S1,229,5,-0.534,-0.701,-0.554,-0.672,A99,9.814,9.36,20.324736,-0.613,5.5,9.587,-0.6175,6,D I A M O N D,diamond{SPACE},1315,99,H O O K,hook{SPACE},800,3,1,1,523,965
NetworksDemasking,4,1,S1,131,4,NA,-0.342,NA,-0.692,A100,4.025,9.457,18.199005,-0.692,6,6.741,-0.342,3,A R I G H T,alright{SPACE},1168,100,H O R R O R,horror{SPACE},1106,3,0,1,965,951
NetworksDemasking,4,1,S1,171,2,-0.746,-0.459,-0.654,-0.739,A101,7.522,8.748,8.096715,-0.6965,5,8.135,-0.6025,4,R I B S,ribs{SPACE},511,101,H U N G R Y,hungry{SPACE},1273,2,1,1,1698,957
NetworksDemasking,4,1,S1,194,4,-0.413,-0.478,-0.545,-0.44,A102,10.231,10.486,15.446281,-0.4925,7,10.3585,-0.4455,2,E M P L O Y E R,employer{SPACE},1286,102,I N C O M E,income{SPACE},821,2,1,1,1120,937
NetworksDemasking,4,1,S1,15,Inf,-0.387,-0.517,-0.211,-0.135,A103,7.925,8.017,Inf,-0.173,8,7.971,-0.452,3,A L L E R G Y,allergy{SPACE},1861,103,I N J E C T I O N,injection{SPACE},1563,2,1,1,1769,2875
NetworksDemasking,4,1,S1,53,4,NA,0.086,NA,-0.26,A104,6.157,7.089,12.551492,-0.26,9,6.623,0.086,3,B R I T A N N I C A,britanica{SPACE},3792,104,I N S T R U C T,instruct{SPACE},1497,3,1,1,5411,3190
NetworksDemasking,4,1,S1,153,4,-0.454,-0.504,-0.454,-0.153,A105,8.117,9.224,18.844226,-0.3035,7.5,8.6705,-0.479,6,C R U D E,crude{SPACE},902,105,I N S T R U M E N T,instrument{SPACE},1656,3,1,1,1171,1215
